#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.8046     0.05176    0.003387    3.03e-13     0.04837
     -0.7946     0.04206    0.003743    3.03e-13     0.03831
     -0.7846     0.03246     0.00421    3.03e-13     0.02825
     -0.7746     0.02293    0.004739    3.03e-13     0.01819
     -0.7646      0.0135    0.005362    3.03e-13    0.008137
     -0.7546    0.006065    0.006065    3.03e-13   -1.74e-09
     -0.7446    0.006619    0.006619    3.03e-13  -1.773e-09
     -0.7346     0.00721     0.00721    3.03e-13  -1.805e-09
     -0.7246    0.007513    0.007513    3.03e-13  -1.839e-09
     -0.7146    0.007963    0.007963    3.03e-13  -1.873e-09
     -0.7046    0.008344    0.008344    3.03e-13  -1.908e-09
     -0.6946    0.008771    0.008771    3.03e-13  -1.944e-09
     -0.6846    0.009039    0.009039    3.03e-13   -1.98e-09
     -0.6746    0.009641    0.009641    3.03e-13  -2.016e-09
     -0.6646     0.01021     0.01021    3.03e-13  -2.054e-09
     -0.6546      0.0107      0.0107    3.03e-13  -2.092e-09
     -0.6446     0.01116     0.01116    3.03e-13  -2.131e-09
     -0.6346     0.01152     0.01152    3.03e-13  -2.171e-09
     -0.6246     0.01181     0.01181    3.03e-13  -2.211e-09
     -0.6146      0.0121      0.0121    3.03e-13  -2.252e-09
     -0.6046     0.01241     0.01241    3.03e-13  -2.294e-09
     -0.5946     0.01285     0.01285    3.03e-13  -2.337e-09
     -0.5846     0.01317     0.01317    3.03e-13   -2.38e-09
     -0.5746     0.01356     0.01356    3.03e-13  -2.424e-09
     -0.5646     0.01409     0.01409    3.03e-13  -2.469e-09
     -0.5546     0.01482     0.01482    3.03e-13  -2.515e-09
     -0.5446     0.01531     0.01531    3.03e-13  -2.562e-09
     -0.5346     0.01585     0.01585    3.03e-13   -2.61e-09
     -0.5246      0.0163      0.0163    3.03e-13  -2.658e-09
     -0.5146     0.01671     0.01671    3.03e-13  -2.708e-09
     -0.5046     0.01703     0.01703    3.03e-13  -2.758e-09
     -0.4946     0.01737     0.01737    3.03e-13  -2.809e-09
     -0.4846     0.01773     0.01773    3.03e-13  -2.861e-09
     -0.4746     0.01807     0.01807    3.03e-13  -2.915e-09
     -0.4646     0.01842     0.01842    3.03e-13  -2.969e-09
     -0.4546     0.01881     0.01881    3.03e-13  -3.024e-09
     -0.4446     0.01916     0.01916    3.03e-13   -3.08e-09
     -0.4346     0.01941     0.01941    3.03e-13  -3.138e-09
     -0.4246     0.01971     0.01971    3.03e-13  -3.196e-09
     -0.4146     0.02004     0.02004    3.03e-13  -3.255e-09
     -0.4046     0.02035     0.02035    3.03e-13  -3.316e-09
     -0.3946     0.02067     0.02067    3.03e-13  -3.377e-09
     -0.3846     0.02103     0.02103    3.03e-13   -3.44e-09
     -0.3746     0.02151     0.02151    3.03e-13  -3.504e-09
     -0.3646     0.02195     0.02195    3.03e-13  -3.569e-09
     -0.3546     0.02239     0.02239    3.03e-13  -3.636e-09
     -0.3446     0.02288     0.02288    3.03e-13  -3.703e-09
     -0.3346     0.02331     0.02331    3.03e-13  -3.772e-09
     -0.3246     0.02375     0.02375    3.03e-13  -3.842e-09
     -0.3146     0.02415     0.02415    3.03e-13  -3.914e-09
     -0.3046     0.02468     0.02468    3.03e-13  -3.987e-09
     -0.2946     0.02598     0.02598    3.03e-13  -4.061e-09
     -0.2846     0.02684     0.02684    3.03e-13  -4.136e-09
     -0.2746     0.02805     0.02805    3.03e-13  -4.213e-09
     -0.2646     0.02997     0.02997    3.03e-13  -4.291e-09
     -0.2546     0.03205     0.03205    3.03e-13  -4.371e-09
     -0.2446     0.03413     0.03413    3.03e-13  -4.452e-09
     -0.2346     0.03614     0.03614    3.03e-13  -4.535e-09
     -0.2246     0.03842     0.03842    3.03e-13  -4.619e-09
     -0.2146     0.04095     0.04095    3.03e-13  -4.705e-09
     -0.2046     0.04347     0.04347    3.03e-13  -4.793e-09
     -0.1946     0.04603     0.04603    3.03e-13  -4.882e-09
     -0.1846     0.04861     0.04861    3.03e-13  -4.973e-09
     -0.1746     0.05096     0.05096    3.03e-13  -5.065e-09
     -0.1646     0.05236     0.05236    3.03e-13  -5.159e-09
     -0.1546     0.05446     0.05446    3.03e-13  -5.255e-09
     -0.1446     0.05621     0.05621    3.03e-13  -5.353e-09
     -0.1346     0.05708     0.05708    3.03e-13  -5.452e-09
     -0.1246     0.05786     0.05786    3.03e-13  -5.554e-09
     -0.1146     0.05876     0.05876    3.03e-13  -5.657e-09
     -0.1046      0.0597      0.0597    3.03e-13  -5.762e-09
     -0.0946     0.06053     0.06053    3.03e-13  -5.869e-09
     -0.0846     0.06102     0.06102    3.03e-13  -5.979e-09
     -0.0746     0.06164     0.06164    3.03e-13   -6.09e-09
     -0.0646     0.06234     0.06234    3.03e-13  -6.203e-09
     -0.0546     0.06315     0.06315    3.03e-13  -6.318e-09
