#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.6339     0.03875   1.558e-09           0     0.03875
     -0.6239     0.03075    2.27e-09           0     0.03075
     -0.6139     0.02275   3.346e-09           0     0.02275
     -0.6039     0.01475   4.904e-09           0     0.01475
     -0.5939    0.006746   7.184e-09           0    0.006746
     -0.5839   2.476e-08   1.046e-08           0   1.431e-08
     -0.5739   2.917e-08    1.46e-08           0   1.457e-08
     -0.5639   3.508e-08   2.024e-08           0   1.484e-08
     -0.5539   4.181e-08   2.669e-08           0   1.512e-08
     -0.5439     5.1e-08    3.56e-08           0    1.54e-08
     -0.5339    6.24e-08   4.671e-08           0   1.569e-08
     -0.5239   7.714e-08   6.116e-08           0   1.598e-08
     -0.5139    9.44e-08   7.813e-08           0   1.628e-08
     -0.5039   1.194e-07   1.028e-07           0   1.658e-08
     -0.4939   1.505e-07   1.336e-07           0   1.689e-08
     -0.4839   1.883e-07   1.711e-07           0    1.72e-08
     -0.4739   2.346e-07   2.171e-07           0   1.752e-08
     -0.4639   2.892e-07   2.714e-07           0   1.785e-08
     -0.4539   3.536e-07   3.355e-07           0   1.818e-08
     -0.4439   4.311e-07   4.125e-07           0   1.852e-08
     -0.4339   5.247e-07   5.058e-07           0   1.886e-08
     -0.4239   6.425e-07   6.233e-07           0   1.921e-08
     -0.4139   7.772e-07   7.576e-07           0   1.957e-08
     -0.4039   9.418e-07   9.218e-07           0   1.993e-08
     -0.3939   1.148e-06   1.128e-06           0    2.03e-08
     -0.3839   1.411e-06    1.39e-06           0   2.068e-08
     -0.3739   1.699e-06   1.678e-06           0   2.106e-08
     -0.3639   2.044e-06   2.022e-06           0   2.146e-08
     -0.3539   2.435e-06   2.413e-06           0   2.185e-08
     -0.3439   2.882e-06    2.86e-06           0   2.226e-08
     -0.3339   3.382e-06    3.36e-06           0   2.267e-08
     -0.3239   3.959e-06   3.936e-06           0    2.31e-08
     -0.3139   4.623e-06   4.599e-06           0   2.353e-08
     -0.3039   5.374e-06    5.35e-06           0   2.396e-08
     -0.2939   6.234e-06   6.209e-06           0   2.441e-08
     -0.2839   7.217e-06   7.193e-06           0   2.486e-08
     -0.2739   8.319e-06   8.293e-06           0   2.532e-08
     -0.2639   9.503e-06   9.478e-06           0    2.58e-08
     -0.2539   1.086e-05   1.083e-05           0   2.628e-08
     -0.2439   1.238e-05   1.236e-05           0   2.676e-08
     -0.2339   1.407e-05   1.404e-05           0   2.726e-08
     -0.2239   1.595e-05   1.592e-05           0   2.777e-08
     -0.2139   1.807e-05   1.804e-05           0   2.828e-08
     -0.2039   2.053e-05    2.05e-05           0   2.881e-08
     -0.1939   2.321e-05   2.318e-05           0   2.935e-08
     -0.1839   2.617e-05   2.614e-05           0   2.989e-08
     -0.1739   2.951e-05   2.948e-05           0   3.045e-08
     -0.1639   3.308e-05   3.305e-05           0   3.101e-08
     -0.1539   3.701e-05   3.698e-05           0   3.159e-08
     -0.1439   4.125e-05   4.122e-05           0   3.218e-08
     -0.1339    4.61e-05   4.607e-05           0   3.278e-08
     -0.1239   5.295e-05   5.291e-05           0   3.338e-08
     -0.1139   5.958e-05   5.955e-05           0   3.401e-08
     -0.1039   6.769e-05   6.765e-05           0   3.464e-08
    -0.09395   7.848e-05   7.845e-05           0   3.528e-08
    -0.08395    9.09e-05   9.086e-05           0   3.594e-08
    -0.07395   0.0001046   0.0001046           0   3.661e-08
    -0.06395   0.0001195   0.0001195           0   3.729e-08
    -0.05395   0.0001369   0.0001369           0   3.798e-08
    -0.04395   0.0001569   0.0001569           0   3.869e-08
    -0.03395   0.0001789   0.0001788           0    3.94e-08
    -0.02395    0.000203   0.0002029           0   4.014e-08
    -0.01395   0.0002294   0.0002294           0   4.088e-08
   -0.003947    0.000257    0.000257           0   4.164e-08
    0.006053   0.0002818   0.0002818           0   4.242e-08
     0.01605   0.0003122   0.0003122           0   4.321e-08
     0.02605   0.0003429   0.0003428           0   4.401e-08
     0.03605   0.0003699   0.0003698           0   4.483e-08
     0.04605   0.0003978   0.0003977           0   4.566e-08
     0.05605    0.000428   0.0004279           0   4.651e-08
     0.06605   0.0004601   0.0004601           0   4.737e-08
     0.07605    0.000493    0.000493           0   4.826e-08
     0.08605   0.0005245   0.0005245           0   4.915e-08
     0.09605   0.0005585   0.0005585           0   5.007e-08
      0.1061   0.0005947   0.0005947           0     5.1e-08
      0.1161   0.0006335   0.0006335           0   5.195e-08
      0.1261   0.0006765   0.0006764           0   5.291e-08
      0.1361   0.0007213   0.0007212           0   5.389e-08
      0.1461   0.0007656   0.0007656           0    5.49e-08
      0.1561   0.0008116   0.0008115           0   5.592e-08
      0.1661   0.0008616   0.0008616           0   5.696e-08
      0.1761   0.0009149   0.0009149           0   5.802e-08
      0.1861   0.0009681    0.000968           0   5.909e-08
      0.1961    0.001024    0.001024           0   6.019e-08
      0.2061    0.001081    0.001081           0   6.131e-08
      0.2161    0.001142    0.001142           0   6.245e-08
      0.2261    0.001201    0.001201           0   6.361e-08
      0.2361    0.001271    0.001271           0    6.48e-08
      0.2461    0.001344    0.001344           0     6.6e-08
      0.2561    0.001422    0.001422           0   6.723e-08
      0.2661      0.0015      0.0015           0   6.848e-08
      0.2761    0.001574    0.001573           0   6.975e-08
      0.2861     0.00166     0.00166           0   7.105e-08
      0.2961    0.001748    0.001748           0   7.237e-08
      0.3061    0.001834    0.001834           0   7.371e-08
      0.3161    0.001926    0.001926           0   7.508e-08
      0.3261    0.002022    0.002022           0   7.648e-08
      0.3361    0.002108    0.002108           0    7.79e-08
      0.3461    0.002208    0.002203           0   4.659e-06
      0.3561    0.002316    0.002303           0   1.314e-05
      0.3661    0.002408    0.002387           0   2.095e-05
      0.3761    0.002501    0.002472           0   2.854e-05
      0.3861     0.00259    0.002554           0   3.639e-05
      0.3961    0.002683    0.002639           0    4.45e-05
      0.4061     0.00279    0.002738           0   5.169e-05
      0.4161    0.002882    0.002825           0   5.717e-05
      0.4261    0.002976    0.002915           0   6.099e-05
      0.4361    0.003071    0.003008           0   6.294e-05
      0.4461    0.003149    0.003088           0   6.187e-05
      0.4561    0.003235    0.003173           0   6.173e-05
      0.4661    0.003337    0.003274           0   6.328e-05
      0.4761    0.003435    0.003369           0   6.549e-05
      0.4861    0.003547    0.003479           0   6.787e-05
      0.4961    0.003651    0.003581           0   7.007e-05
      0.5061     0.00376    0.003689           0   7.169e-05
      0.5161    0.003875    0.003803           0   7.223e-05
      0.5261    0.004003    0.003931           0   7.172e-05
      0.5361    0.004126    0.004055           0   7.131e-05
      0.5461    0.004242     0.00417           0   7.177e-05
      0.5561    0.004332    0.004259           0   7.293e-05
      0.5661    0.004416    0.004341           0   7.436e-05
      0.5761    0.004528    0.004452           0   7.592e-05
      0.5861    0.004603    0.004525           0    7.81e-05
      0.5961    0.004681      0.0046           0   8.107e-05
      0.6061    0.004737    0.004653           0   8.466e-05
      0.6161    0.004779    0.004691           0   8.873e-05
      0.6261    0.004814     0.00472           0   9.318e-05
      0.6361    0.004819    0.004721           0   9.797e-05
      0.6461    0.004811    0.004708           0   0.0001031
      0.6561    0.004748    0.004639           0   0.0001086
      0.6661    0.004694    0.004579           0   0.0001144
      0.6761    0.004636    0.004515           0   0.0001207
      0.6861    0.004544    0.004416           0   0.0001275
      0.6961    0.004426    0.004291           0   0.0001352
      0.7061    0.004306    0.004163           0   0.0001436
      0.7161    0.004235    0.004083           0   0.0001522
      0.7261    0.004145    0.003985           0   0.0001608
      0.7361    0.004087    0.003917           0   0.0001697
      0.7461    0.004018    0.003839           0    0.000179
      0.7561    0.003946    0.003756           0   0.0001891
      0.7661     0.00386    0.003659           0   0.0002004
      0.7761    0.003764     0.00355           0   0.0002141
      0.7861    0.003704    0.003471           0   0.0002326
      0.7961    0.003642    0.003376           0   0.0002658
      0.8061    0.003647    0.003278           0    0.000369
      0.8161     0.00466    0.003239           0    0.001422
      0.8261    0.004754    0.003235           0    0.001518
      0.8361    0.004771    0.003219           0    0.001552
      0.8461     0.00474    0.003165           0    0.001575
      0.8561    0.004702    0.003108           0    0.001594
      0.8661    0.004624    0.003013           0    0.001611
      0.8761    0.004534    0.002906           0    0.001628
      0.8861    0.004456    0.002812           0    0.001644
      0.8961    0.004412    0.002752           0     0.00166
      0.9061     0.00438    0.002705           0    0.001675
      0.9161     0.00435    0.002664           0    0.001687
      0.9261    0.004316     0.00263           0    0.001686
      0.9361    0.004191    0.002574           0    0.001617
      0.9461    0.003111    0.002509           0   0.0006021
      0.9561    0.002968    0.002422           0   0.0005465
      0.9661    0.002879     0.00232           0   0.0005582
      0.9761    0.002819    0.002233           0   0.0005862
