#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vmax
#
      0.5577         0.4         0.6         0.5         0.2   2.681e+04
      0.4084         0.4      0.5084      0.4542      0.1084   1.258e+04
      0.4111         0.4         0.6         0.5         0.2   2.681e+04
      0.5178         0.4      0.5578      0.4789      0.1578   1.984e+04
      0.5562         0.4         0.6         0.5         0.2   2.681e+04
      0.5174         0.4      0.5974      0.4987      0.1974   2.636e+04
       0.484         0.4         0.6         0.5         0.2   2.681e+04
      0.4735         0.4      0.5335      0.4667      0.1335   1.615e+04
       0.519         0.4         0.6         0.5         0.2   2.681e+04
      0.5024         0.4         0.6         0.5         0.2   2.681e+04
       0.432         0.4         0.6         0.5         0.2   2.681e+04
      0.5035         0.4         0.6         0.5         0.2   2.681e+04
      0.5739         0.4         0.6         0.5         0.2   2.681e+04
      0.4546         0.4         0.6         0.5         0.2   2.681e+04
      0.5857         0.4      0.5857      0.4929      0.1857   2.437e+04
      0.5739         0.4         0.6         0.5         0.2   2.681e+04
       0.594         0.4         0.6         0.5         0.2   2.681e+04
       0.563         0.4         0.6         0.5         0.2   2.681e+04
      0.4733         0.4         0.6         0.5         0.2   2.681e+04
       0.582         0.4       0.582       0.491       0.182   2.375e+04
      0.5284         0.4         0.6         0.5         0.2   2.681e+04
      0.5177         0.4         0.6         0.5         0.2   2.681e+04
      0.4541         0.4      0.4741      0.4371      0.0741        8102
      0.5238         0.4         0.6         0.5         0.2   2.681e+04
      0.4111         0.4         0.6         0.5         0.2   2.681e+04
       0.509         0.4         0.6         0.5         0.2   2.681e+04
      0.4751         0.4         0.6         0.5         0.2   2.681e+04
        0.41         0.4        0.47       0.435        0.07        7598
      0.5178         0.4         0.6         0.5         0.2   2.681e+04
      0.4587         0.4      0.5787      0.4894      0.1787    2.32e+04
      0.4381         0.4         0.6         0.5         0.2   2.681e+04
      0.4109         0.4         0.6         0.5         0.2   2.681e+04
      0.4111         0.4         0.6         0.5         0.2   2.681e+04
      0.4546         0.4         0.6         0.5         0.2   2.681e+04
      0.4852         0.4         0.6         0.5         0.2   2.681e+04
       0.502         0.4         0.6         0.5         0.2   2.681e+04
      0.5179         0.4      0.5779       0.489      0.1779   2.307e+04
       0.558         0.4       0.598       0.499       0.198   2.646e+04
      0.5072         0.4      0.5872      0.4936      0.1872   2.462e+04
       0.502         0.4         0.6         0.5         0.2   2.681e+04
        0.41         0.4         0.6         0.5         0.2   2.681e+04
      0.5662         0.4         0.6         0.5         0.2   2.681e+04
      0.5179         0.4      0.5779       0.489      0.1779   2.307e+04
      0.5334         0.4      0.5734      0.4867      0.1734   2.234e+04
      0.5174         0.4      0.5974      0.4987      0.1974   2.636e+04
      0.4103         0.4         0.6         0.5         0.2   2.681e+04
      0.4111         0.4         0.6         0.5         0.2   2.681e+04
      0.4568         0.4      0.5768      0.4884      0.1768   2.289e+04
       0.566         0.4         0.6         0.5         0.2   2.681e+04
      0.4335         0.4         0.6         0.5         0.2   2.681e+04
      0.4569         0.4      0.5769      0.4885      0.1769   2.291e+04
      0.5132         0.4         0.6         0.5         0.2   2.681e+04
      0.5132         0.4         0.6         0.5         0.2   2.681e+04
      0.4541         0.4      0.4741      0.4371      0.0741        8102
        0.41         0.4         0.6         0.5         0.2   2.681e+04
      0.4835         0.4      0.4835      0.4418      0.0835        9282
      0.5577         0.4         0.6         0.5         0.2   2.681e+04
      0.4855         0.4         0.6         0.5         0.2   2.681e+04
      0.4111         0.4         0.6         0.5         0.2   2.681e+04
      0.4735         0.4      0.5335      0.4667      0.1335   1.615e+04
       0.514         0.4         0.6         0.5         0.2   2.681e+04
      0.5334         0.4      0.5734      0.4867      0.1734   2.234e+04
       0.519         0.4         0.6         0.5         0.2   2.681e+04
      0.4845         0.4         0.6         0.5         0.2   2.681e+04
      0.5565         0.4         0.6         0.5         0.2   2.681e+04
       0.432         0.4         0.6         0.5         0.2   2.681e+04
      0.4565         0.4         0.6         0.5         0.2   2.681e+04
      0.4842         0.4      0.4842      0.4421      0.0842        9371
      0.4381         0.4         0.6         0.5         0.2   2.681e+04
      0.4099         0.4      0.5099       0.455      0.1099   1.278e+04
      0.4568         0.4      0.5768      0.4884      0.1768   2.289e+04
      0.4751         0.4         0.6         0.5         0.2   2.681e+04
      0.5577         0.4         0.6         0.5         0.2   2.681e+04
       0.411         0.4         0.6         0.5         0.2   2.681e+04
       0.519         0.4       0.599      0.4995       0.199   2.664e+04
       0.458         0.4       0.578       0.489       0.178   2.309e+04
       0.503         0.4         0.6         0.5         0.2   2.681e+04
      0.5565         0.4         0.6         0.5         0.2   2.681e+04
      0.4537         0.4         0.6         0.5         0.2   2.681e+04
      0.4473         0.4         0.6         0.5         0.2   2.681e+04
       0.575         0.4         0.6         0.5         0.2   2.681e+04
        0.41         0.4        0.47       0.435        0.07        7598
      0.4381         0.4         0.6         0.5         0.2   2.681e+04
      0.4375         0.4         0.6         0.5         0.2   2.681e+04
      0.4099         0.4      0.5099       0.455      0.1099   1.278e+04
       0.558         0.4       0.598       0.499       0.198   2.646e+04
      0.5179         0.4      0.5779       0.489      0.1779   2.307e+04
      0.4569         0.4      0.4569      0.4284      0.0569        6031
       0.559         0.4         0.6         0.5         0.2   2.681e+04
      0.5705         0.4      0.5705      0.4853      0.1705   2.186e+04
      0.5625         0.4         0.6         0.5         0.2   2.681e+04
       0.551         0.4         0.6         0.5         0.2   2.681e+04
      0.5705         0.4      0.5705      0.4853      0.1705   2.186e+04
      0.4797         0.4      0.5397      0.4699      0.1397   1.707e+04
      0.5284         0.4         0.6         0.5         0.2   2.681e+04
       0.557         0.4         0.6         0.5         0.2   2.681e+04
      0.4381         0.4         0.6         0.5         0.2   2.681e+04
      0.5958         0.4         0.6         0.5         0.2   2.681e+04
      0.4842         0.4         0.6         0.5         0.2   2.681e+04
      0.4335         0.4         0.6         0.5         0.2   2.681e+04
      0.4587         0.4      0.5787      0.4894      0.1787    2.32e+04
      0.5184         0.4      0.5584      0.4792      0.1584   1.994e+04
      0.4725         0.4         0.6         0.5         0.2   2.681e+04
      0.5178         0.4         0.6         0.5         0.2   2.681e+04
      0.5594         0.4         0.6         0.5         0.2   2.681e+04
       0.563         0.4         0.6         0.5         0.2   2.681e+04
       0.485         0.4         0.6         0.5         0.2   2.681e+04
      0.4102         0.4      0.4702      0.4351      0.0702        7622
       0.519         0.4         0.6         0.5         0.2   2.681e+04
      0.4565         0.4         0.6         0.5         0.2   2.681e+04
      0.4547         0.4         0.6         0.5         0.2   2.681e+04
      0.5662         0.4         0.6         0.5         0.2   2.681e+04
      0.4537         0.4         0.6         0.5         0.2   2.681e+04
      0.4843         0.4         0.6         0.5         0.2   2.681e+04
      0.5199         0.4         0.6         0.5         0.2   2.681e+04
      0.4843         0.4         0.6         0.5         0.2   2.681e+04
      0.4099         0.4         0.6         0.5         0.2   2.681e+04
      0.5344         0.4         0.6         0.5         0.2   2.681e+04
      0.4844         0.4         0.6         0.5         0.2   2.681e+04
      0.5605         0.4         0.6         0.5         0.2   2.681e+04
      0.4845         0.4         0.6         0.5         0.2   2.681e+04
